Clasificación;Título del Producto;Precio;URL
🔴 INTRUSO (Otro);CEPILLO GIRATORIO PARA LAVAR AUTO CON CONEXIÓN A AGUA;22990.0;https://www.sodimac.cl/sodimac-cl/articulo/143135790/CEPILLO-GIRATORIO-PARA-LAVAR-AUTO-CON-CONEXIÓN-A-AGUA/143135791
🔴 INTRUSO (Otro);Set De Destornilladores Y Dados De Trinquete 23 Piezas;5490.0;https://www.sodimac.cl/sodimac-cl/articulo/152400936/Set-De-Destornilladores-Y-Dados-De-Trinquete-23-Piezas/152400937
🔴 INTRUSO (Otro);Terminal Ferrul Doble con Aislación 6mm 10AWG (100 Unidades);10962.0;https://www.sodimac.cl/sodimac-cl/articulo/139078050/Terminal-Ferrul-Doble-con-Aislación-6mm-10AWG-(100-Unidades)/139078051
🔴 INTRUSO (Otro);Bombin Puerta Elevable 120N Pack 10 Unidades;61200.0;https://www.sodimac.cl/sodimac-cl/articulo/137298992/Bombin-Puerta-Elevable-120N-Pack-10-Unidades/137299673
🔴 INTRUSO (Otro);Candado De Alambre Para Volante De Coche Cerradura De Seguro;8990.0;https://www.sodimac.cl/sodimac-cl/articulo/151126659/Candado-De-Alambre-Para-Volante-De-Coche-Cerradura-De-Seguro/151126660
🔴 INTRUSO (Otro);Juego Puntas Phillips Hexagonal S2 Ph2 20pc Magnetico;5500.0;https://www.sodimac.cl/sodimac-cl/articulo/119458797/Juego-Puntas-Phillips-Hexagonal-S2-Ph2-20pc-Magnetico/119458798
🔴 INTRUSO (Otro);Abrazadera Ángulo Recto 90 Grados Clips De Fijación;22490.0;https://www.sodimac.cl/sodimac-cl/articulo/151045884/Abrazadera-Ángulo-Recto-90-Grados-Clips-De-Fijación/151045885
🔴 INTRUSO (Otro);TRABA VOLANTE, TIPO T PARA AUTOS. 2 LLAVES DE SEGURIDAD;13990.0;https://www.sodimac.cl/sodimac-cl/articulo/143473984/TRABA-VOLANTE,-TIPO-T-PARA-AUTOS.-2-LLAVES-DE-SEGURIDAD/143473985
🔴 INTRUSO (Otro);Amarra Cable 150 x 3.6 mm Blanca (Bolsa 100 Unidades);2919.0;https://www.sodimac.cl/sodimac-cl/articulo/138949266/Amarra-Cable-150-x-3.6-mm-Blanca-(Bolsa-100-Unidades)/138949268
🔴 INTRUSO (Otro);Torniquete de emergencia color Amarillo;2190.0;https://www.sodimac.cl/sodimac-cl/articulo/134357610/Torniquete-de-emergencia-color-Amarillo/134357611
🔴 INTRUSO (Otro);Kit de Remachado Ergonómico de Tuercas M3 a M8 86 Pzs;42990.0;https://www.sodimac.cl/sodimac-cl/articulo/145143283/Kit-de-Remachado-Ergonómico-de-Tuercas-M3-a-M8-86-Pzs/145143285
🔴 INTRUSO (Otro);LLAVE DADO LARGO 21MM X media pulg HEXAGON;9990.0;https://www.sodimac.cl/sodimac-cl/articulo/147079927/LLAVE-DADO-LARGO-21MM-X-media-pulg-HEXAGON/147079928
🔴 INTRUSO (Otro);Traba Volante Antirrobo para Auto - Pack de 2 Unidades;79990.0;https://www.sodimac.cl/sodimac-cl/articulo/145163620/Traba-Volante-Antirrobo-para-Auto---Pack-de-2-Unidades/145163621
🔴 INTRUSO (Otro);CERR.ANDESLOCK CERROJO AX70-AI LLAVELLAVE;13990.0;https://www.sodimac.cl/sodimac-cl/articulo/152555689/CERR.ANDESLOCK-CERROJO-AX70-AI-LLAVELLAVE/152555690
🔴 INTRUSO (Otro);Juego Profesional de Llave de Impacto Neumática 17 Pzas;126990.0;https://www.sodimac.cl/sodimac-cl/articulo/145144038/Juego-Profesional-de-Llave-de-Impacto-Neumática-17-Pzas/145144040
🔴 INTRUSO (Otro);Gata Caiman Hidraulica Profesional 3 Toneladas Torin;184900.0;https://www.sodimac.cl/sodimac-cl/articulo/119844650/Gata-Caiman-Hidraulica-Profesional-3-Toneladas-Torin/119844651
🔴 INTRUSO (Otro);"Llave conexión de derivacion 1/2""x1/4 """;8490.0;"https://www.sodimac.cl/sodimac-cl/articulo/110267960/Llave-conexión-de-derivacion-1-2""x1-4-""/110267971"
🔴 INTRUSO (Otro);Llave De Pedal Biela Masa 14mm 15mm Herramienta Bicicleta;13990.0;https://www.sodimac.cl/sodimac-cl/articulo/136039475/Llave-De-Pedal-Biela-Masa-14mm-15mm-Herramienta-Bicicleta/136039476
🔴 INTRUSO (Otro);CHICHARRA 12 - 260MM INDUSTRIAL TOTAL;9990.0;https://www.sodimac.cl/sodimac-cl/articulo/141093521/CHICHARRA-12---260MM-INDUSTRIAL-TOTAL/141093522
🔴 INTRUSO (Otro);Traba de Volante para Auto con Conector Cinturón Antirrobo Seguro;18990.0;https://www.sodimac.cl/sodimac-cl/articulo/151124440/Traba-de-Volante-para-Auto-con-Conector-Cinturón-Antirrobo-Seguro/151124441
🔴 INTRUSO (Otro);Anillo Metalicos Doble Cero 2:1 22mm (7/8 ) 10 Unid. Bronce;8987.0;https://www.sodimac.cl/sodimac-cl/articulo/140430482/Anillo-Metalicos-Doble-Cero-2:1-22mm-(7-8-)-10-Unid.-Bronce/140430483
🔴 INTRUSO (Otro);Barra De Torsión En Resorte Ejercitador Power Twister 50kg;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/129424234/Barra-De-Torsión-En-Resorte-Ejercitador-Power-Twister-50kg/129424235
🔴 INTRUSO (Otro);LLAVE IMP 12 20V MAX XR SB-C DCF900B-B3;360990.0;https://www.sodimac.cl/sodimac-cl/articulo/150752503/LLAVE-IMP-12-20V-MAX-XR-SB-C-DCF900B-B3/150752504
🔴 INTRUSO (Otro);ESCUADRA SILLA 1 12;3390.0;https://www.sodimac.cl/sodimac-cl/articulo/138445197/ESCUADRA-SILLA-1-12/138445198
🔴 INTRUSO (Otro);Fijaciones De Asiento De Inodoro Tuercas Bisagra De Asiento;28990.0;https://www.sodimac.cl/sodimac-cl/articulo/149165070/Fijaciones-De-Asiento-De-Inodoro-Tuercas-Bisagra-De-Asiento/149165071
🔴 INTRUSO (Otro);2 Gancho Truss Aluminio Iluminación Proyector Luz Escenario;8990.0;https://www.sodimac.cl/sodimac-cl/articulo/130453718/2-Gancho-Truss-Aluminio-Iluminación-Proyector-Luz-Escenario/130453719
🔴 INTRUSO (Otro);Clamp Muela De Aluminio De Para Truss E Iluminación 100kg;16990.0;https://www.sodimac.cl/sodimac-cl/articulo/147945369/Clamp-Muela-De-Aluminio-De-Para-Truss-E-Iluminación-100kg/147945371
🔴 INTRUSO (Otro);Clamp Muela De Aluminio De Para Truss E Iluminación 100kg;16990.0;https://www.sodimac.cl/sodimac-cl/articulo/147945560/Clamp-Muela-De-Aluminio-De-Para-Truss-E-Iluminación-100kg/147945561
🔴 INTRUSO (Otro);Clamp Muela De Aluminio De Para Truss E Iluminación 100kg;16990.0;https://www.sodimac.cl/sodimac-cl/articulo/147944918/Clamp-Muela-De-Aluminio-De-Para-Truss-E-Iluminación-100kg/147944919
🔴 INTRUSO (Otro);Amarra Cable 1168 x 9.0 mm Negra (Bolsa 100 Unidades);145446.0;https://www.sodimac.cl/sodimac-cl/articulo/138654609/Amarra-Cable-1168-x-9.0-mm-Negra-(Bolsa-100-Unidades)/138654610
🔴 INTRUSO (Otro);Traba Volante Antirrobo Auto + 2 Llaves;11990.0;https://www.sodimac.cl/sodimac-cl/articulo/148234305/Traba-Volante-Antirrobo-Auto-+-2-Llaves/148234306
🔴 INTRUSO (Otro);Clamp De Aluminio Para Colgar Iluminación;21490.0;https://www.sodimac.cl/sodimac-cl/articulo/143386871/Clamp-De-Aluminio-Para-Colgar-Iluminación/143386872
🔴 INTRUSO (Otro);Llave Punta Corona 21mm Acero Cromo Vandio;6950.0;https://www.sodimac.cl/sodimac-cl/articulo/135676912/Llave-Punta-Corona-21mm-Acero-Cromo-Vandio/135676913
🔴 INTRUSO (Otro);Destornilladores y Alicates de Precisión - 11 piezas;49900.0;https://www.sodimac.cl/sodimac-cl/articulo/142308412/Destornilladores-y-Alicates-de-Precisión---11-piezas/142308413
🔴 INTRUSO (Otro);Amarra Cable 200 x 3.5 mm Gris (Bolsa 50 Unidades);5250.0;https://www.sodimac.cl/sodimac-cl/articulo/138890297/Amarra-Cable-200-x-3.5-mm-Gris-(Bolsa-50-Unidades)/138890298
🔴 INTRUSO (Otro);Set 33 Puntas Para Atornillar Flextorq Dt70782-qz;44990.0;https://www.sodimac.cl/sodimac-cl/articulo/149505727/Set-33-Puntas-Para-Atornillar-Flextorq-Dt70782-qz/149505728
🔴 INTRUSO (Otro);Portapunta Magnetico Hexagonal 14x60mm;6990.0;https://www.sodimac.cl/sodimac-cl/articulo/144509204/Portapunta-Magnetico-Hexagonal-14x60mm/144509205
🔴 INTRUSO (Otro);"Portacandado 1 1/2"" zincado";1390.0;"https://www.sodimac.cl/sodimac-cl/articulo/110292503/Portacandado-1-1-2""-zincado/110292523"
🔴 INTRUSO (Otro);Set Llaves Allen Estrellas 9 Pzas 10mm Herramienta Profesional;14990.0;https://www.sodimac.cl/sodimac-cl/articulo/136725706/Set-Llaves-Allen-Estrellas-9-Pzas-10mm-Herramienta-Profesional/136725707
🔴 INTRUSO (Otro);Set Llaves Allen Estrellas 9 Pzas 10mm Herramienta Profesional;7490.0;https://www.sodimac.cl/sodimac-cl/articulo/136725008/Set-Llaves-Allen-Estrellas-9-Pzas-10mm-Herramienta-Profesional/136725009
🔴 INTRUSO (Otro);SET DE TUERCAS DE SEGURIDAD VOLK RACING - DOBLE PROTECCIÓN M12X150;45500.0;https://www.sodimac.cl/sodimac-cl/articulo/150942237/SET-DE-TUERCAS-DE-SEGURIDAD-VOLK-RACING---DOBLE-PROTECCIÓN-M12X150/150942238
🔴 INTRUSO (Otro);Cerradura chapa De Seguridad para Puertas;19490.0;https://www.sodimac.cl/sodimac-cl/articulo/143387227/Cerradura-chapa-De-Seguridad-para-Puertas/143387228
🔴 INTRUSO (Otro);LLAVE DADO POLIGONAL tres cuartos pulg X 41MM CROSSMAN;15990.0;https://www.sodimac.cl/sodimac-cl/articulo/146687486/LLAVE-DADO-POLIGONAL-tres-cuartos-pulg-X-41MM-CROSSMAN/146687487
🔴 INTRUSO (Otro);Traba Volante al Cinturón de Seguridad Antirrobo;19990.0;https://www.sodimac.cl/sodimac-cl/articulo/147995742/Traba-Volante-al-Cinturón-de-Seguridad-Antirrobo/147995743
🔴 INTRUSO (Otro);Tenaza de Carpintero 8 Ergonomica y Resistente para Clavos;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/145156503/Tenaza-de-Carpintero-8-Ergonomica-y-Resistente-para-Clavos/145156504
🔴 INTRUSO (Otro);EXTENSION 1/4 DE 2 8042050;4380.0;https://www.sodimac.cl/sodimac-cl/articulo/139032829/EXTENSION-1-4-DE-2-8042050/139032830
🔴 INTRUSO (Otro);Llave Stilson de Aluminio Ajustable de 18 pulgadas;84990.0;https://www.sodimac.cl/sodimac-cl/articulo/145165811/Llave-Stilson-de-Aluminio-Ajustable-de-18-pulgadas/145165812
🔴 INTRUSO (Otro);GANCHO TRUPAN RANURADO 15CMS;3710.0;https://www.sodimac.cl/sodimac-cl/articulo/144607598/GANCHO-TRUPAN-RANURADO-15CMS/144607599
🔴 INTRUSO (Otro);Perilla cromo mate 23mm head nail;1990.0;https://www.sodimac.cl/sodimac-cl/articulo/145813007/Perilla-cromo-mate-23mm-head-nail/145813009
🔴 INTRUSO (Otro);Alicate Crimpeador Trinquete con 1800 Terminales Aislados;38990.0;https://www.sodimac.cl/sodimac-cl/articulo/145143091/Alicate-Crimpeador-Trinquete-con-1800-Terminales-Aislados/145143092
🔴 INTRUSO (Otro);Amarra Cable 200 x 3.6 mm Negra (Bolsa 100 Unidades);4494.0;https://www.sodimac.cl/sodimac-cl/articulo/140350591/Amarra-Cable-200-x-3.6-mm-Negra-(Bolsa-100-Unidades)/140350592
🔴 INTRUSO (Otro);"Tensor gancho-ojo 5/32"" acero gris";1386.0;"https://www.sodimac.cl/sodimac-cl/articulo/110329553/Tensor-gancho-ojo-5-32""-acero-gris/110329578"
🔴 INTRUSO (Otro);BARRA DIRECCIONAL TURNON NEGRO LED 2xGU10;79990.0;https://www.sodimac.cl/sodimac-cl/articulo/111625250/BARRA-DIRECCIONAL-TURNON-NEGRO-LED-2xGU10/111625251
🔴 INTRUSO (Otro);Kit de brocas y puntas Bosch V-line 41 unidades color negro;41990.0;https://www.sodimac.cl/sodimac-cl/articulo/143125429/Kit-de-brocas-y-puntas-Bosch-V-line-41-unidades-color-negro/143125430
🔴 INTRUSO (Otro);Atornillador Drywall Dcf630b 20v Xr Sin Baterías Color Amarillo;189990.0;https://www.sodimac.cl/sodimac-cl/articulo/143854025/Atornillador-Drywall-Dcf630b-20v-Xr-Sin-Baterías-Color-Amarillo/143854026
🔴 INTRUSO (Otro);Manilla Tirador Cremona Angosta Ventana PVC y Aluminio;9990.0;https://www.sodimac.cl/sodimac-cl/articulo/150878239/Manilla-Tirador-Cremona-Angosta-Ventana-PVC-y-Aluminio/150878240
🔴 INTRUSO (Otro);"Dado Bujía Taiwán Profesional 14 mm Cuadrante 1/2"" Hexagonal";7490.0;"https://www.sodimac.cl/sodimac-cl/articulo/125269037/Dado-Bujía-Taiwán-Profesional-14-mm-Cuadrante-1-2""-Hexagonal/125269038"
🔴 INTRUSO (Otro);Cizalla Napoleon Para Cortar Pernos De 42 Pulgadas;41990.0;https://www.sodimac.cl/sodimac-cl/articulo/152375477/Cizalla-Napoleon-Para-Cortar-Pernos-De-42-Pulgadas/152375478
🔴 INTRUSO (Otro);Remachadora ergonómica con 110 piezas y 7 mandriles M3-M12;87990.0;https://www.sodimac.cl/sodimac-cl/articulo/145139470/Remachadora-ergonómica-con-110-piezas-y-7-mandriles-M3-M12/145139471
🔴 INTRUSO (Otro);DADO BUJIAS 21 MM;6100.0;https://www.sodimac.cl/sodimac-cl/articulo/150935561/DADO-BUJIAS-21-MM/150935562
🔴 INTRUSO (Otro);Broca para concreto espiral 6x100 mm;490.0;https://www.sodimac.cl/sodimac-cl/articulo/110059111/Broca-para-concreto-espiral-6x100-mm/110059127
🔴 INTRUSO (Otro);Terminal Borne Bateria Positivo/negativo Auto Universal 1392;3333.0;https://www.sodimac.cl/sodimac-cl/articulo/129982349/Terminal-Borne-Bateria-Positivo-negativo-Auto-Universal-1392/129982350
🔴 INTRUSO (Otro);Set Herramientas 37 Pcs Juego De Dados Herramientas Manuales;48571.0;https://www.sodimac.cl/sodimac-cl/articulo/129039976/Set-Herramientas-37-Pcs-Juego-De-Dados-Herramientas-Manuales/129039977
🟢 TORNILLO;12uds Tapa Tornillo Inoxidable Embellecedor 16mm;8990.0;https://www.sodimac.cl/sodimac-cl/articulo/121223656/12uds-Tapa-Tornillo-Inoxidable-Embellecedor-16mm/121223657
🔴 INTRUSO (Otro);Alambre Negro Recocido N14 1Kg;1490.0;https://www.sodimac.cl/sodimac-cl/articulo/142321462/Alambre-Negro-Recocido-N14-1Kg/142321464
🔴 INTRUSO (Otro);Punta Phillip 3 1/2'' N°2 Maxfit Dwaf3ph2-1h;2890.0;https://www.sodimac.cl/sodimac-cl/articulo/151339628/Punta-Phillip-3-1-2''-N°2-Maxfit-Dwaf3ph2-1h/151339629
🔴 INTRUSO (Otro);CLAVO CONCRETO NEGRO LISO 20MM;3670.0;https://www.sodimac.cl/sodimac-cl/articulo/144607501/CLAVO-CONCRETO-NEGRO-LISO-20MM/144607502
🔴 INTRUSO (Otro);"Escuadra plana 2x2"" 12uds";4290.0;"https://www.sodimac.cl/sodimac-cl/articulo/146667811/Escuadra-plana-2x2""-12uds/146667812"
🔴 INTRUSO (Otro);HERRAMIENTA PERFORADORA DE IMPACTO DE CABLE DE RED;15990.0;https://www.sodimac.cl/sodimac-cl/articulo/147866249/HERRAMIENTA-PERFORADORA-DE-IMPACTO-DE-CABLE-DE-RED/147866250
🔴 INTRUSO (Otro);LLAVE DADO HEXAGONO 12 X 32MM;10326.0;https://www.sodimac.cl/sodimac-cl/articulo/146328915/LLAVE-DADO-HEXAGONO-12-X-32MM/146328916
🔴 INTRUSO (Otro);Remache Pop 4.8 x12 mm (caja De 1000);24306.0;https://www.sodimac.cl/sodimac-cl/articulo/147890764/Remache-Pop-4.8-x12-mm-(caja-De-1000)/147890765
🔴 INTRUSO (Otro);Juego de destornilladores 7 piezas fatmax FMHT65425-2;56990.0;https://www.sodimac.cl/sodimac-cl/articulo/148865258/Juego-de-destornilladores-7-piezas-fatmax-FMHT65425-2/148865259
🔴 INTRUSO (Otro);Kit Taladro Destornillador Inalámbrico 21v + 2batería;41990.0;https://www.sodimac.cl/sodimac-cl/articulo/140381434/Kit-Taladro-Destornillador-Inalámbrico-21v-+-2batería/140381436
🔴 INTRUSO (Otro);"Caimán 10"" punta curva";14990.0;"https://www.sodimac.cl/sodimac-cl/articulo/110224695/Caimán-10""-punta-curva/110224697"
🔴 INTRUSO (Otro);1 Kg Clavos Corrientes De 3 Pulgadas;5100.0;https://www.sodimac.cl/sodimac-cl/articulo/149004261/1-Kg-Clavos-Corrientes-De-3-Pulgadas/149004262
🟢 TORNILLO;Pack 5 Caja Chuqui Sobrepuesta Pvc Ctornillos Certificada Blanco;6065.0;https://www.sodimac.cl/sodimac-cl/articulo/150940836/Pack-5-Caja-Chuqui-Sobrepuesta-Pvc-Ctornillos-Certificada-Blanco/150940837
🟢 TORNILLO;Pack 10 Caja Chuqui Sobrepuesta Pvc Ctornillos Certificada Blanco;9290.0;https://www.sodimac.cl/sodimac-cl/articulo/150941896/Pack-10-Caja-Chuqui-Sobrepuesta-Pvc-Ctornillos-Certificada-Blanco/150941897
🔴 INTRUSO (Otro);Juego Destornillador Puntas 6 En 1;4990.0;https://www.sodimac.cl/sodimac-cl/articulo/147100254/Juego-Destornillador-Puntas-6-En-1/147100255
🔴 INTRUSO (Otro);Alicate crimpeadora prensa trinquete + 1200 terminales;34990.0;https://www.sodimac.cl/sodimac-cl/articulo/148110288/Alicate-crimpeadora-prensa-trinquete-+-1200-terminales/148110289
🔴 INTRUSO (Otro);Perilla 35 mm cuero viejo;1090.0;https://www.sodimac.cl/sodimac-cl/articulo/110320037/Perilla-35-mm-cuero-viejo/110320045
🔴 INTRUSO (Otro);Kit de destornilladores Manta;115990.0;https://www.sodimac.cl/sodimac-cl/articulo/141267610/Kit-de-destornilladores-Manta/141267611
🔴 INTRUSO (Otro);LLAVE DADO POLIGON 12 X 27MM;8490.0;https://www.sodimac.cl/sodimac-cl/articulo/147077761/LLAVE-DADO-POLIGON-12-X-27MM/147077762
🔴 INTRUSO (Otro);Clamp Muela De Aluminio Para Truss E Iluminación;10990.0;https://www.sodimac.cl/sodimac-cl/articulo/147945106/Clamp-Muela-De-Aluminio-Para-Truss-E-Iluminación/147945107
🔴 INTRUSO (Otro);Torniquete de emergencia color Rojo;2190.0;https://www.sodimac.cl/sodimac-cl/articulo/134347587/Torniquete-de-emergencia-color-Rojo/134347588
🔴 INTRUSO (Otro);Kit Taladro/Atornillador 12V 5en1 XTREME™ + accesorios;366760.0;https://www.sodimac.cl/sodimac-cl/articulo/138332138/Kit-Taladro-Atornillador-12V-5en1-XTREME™-+-accesorios/138332139
🔴 INTRUSO (Otro);Bloqueo de Volante antirobo Seguridad para Auto;24990.0;https://www.sodimac.cl/sodimac-cl/articulo/147973322/Bloqueo-de-Volante-antirobo-Seguridad-para-Auto/147973323
🔴 INTRUSO (Otro);Uñeta Larga Zincado Para Lavamanos Fijación Inmóvil;2790.0;https://www.sodimac.cl/sodimac-cl/articulo/110174857/Uñeta-Larga-Zincado-Para-Lavamanos-Fijación-Inmóvil/110174858
🔴 INTRUSO (Otro);Juego De Herramientas Mecánicas Dados Llaves Acero 46 Pcs;15990.0;https://www.sodimac.cl/sodimac-cl/articulo/136718695/Juego-De-Herramientas-Mecánicas-Dados-Llaves-Acero-46-Pcs/136718696
🔴 INTRUSO (Otro);Set Llaves Allen Bola L 9 Pzas Herramienta Profesional;17990.0;https://www.sodimac.cl/sodimac-cl/articulo/136725710/Set-Llaves-Allen-Bola-L-9-Pzas-Herramienta-Profesional/136725711
🔴 INTRUSO (Otro);Kit Homework Taladro Atornillador 20V;139990.0;https://www.sodimac.cl/sodimac-cl/articulo/119211944/Kit-Homework-Taladro-Atornillador-20V/119211945
🔴 INTRUSO (Otro);Cerradura dormitorio/oficina 914;54990.0;https://www.sodimac.cl/sodimac-cl/articulo/110316604/Cerradura-dormitorio-oficina-914/110316612
🔴 INTRUSO (Otro);Escuadra plana 2 1/2'';1490.0;https://www.sodimac.cl/sodimac-cl/articulo/110291689/Escuadra-plana-2-1-2''/110291693
🔴 INTRUSO (Otro);Cerradura Dormitorio Negro;18990.0;https://www.sodimac.cl/sodimac-cl/articulo/141438192/Cerradura-Dormitorio-Negro/141438193
🔴 INTRUSO (Otro);Pinza de Presión Metálica con 25 Broches Ideal para Costura;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/145149871/Pinza-de-Presión-Metálica-con-25-Broches-Ideal-para-Costura/145149874
🔴 INTRUSO (Otro);Candado para Disco con Espiral para Scooter y Eciclos;28990.0;https://www.sodimac.cl/sodimac-cl/articulo/146529558/Candado-para-Disco-con-Espiral-para-Scooter-y-Eciclos/146529559
🔴 INTRUSO (Otro);SOPORTE PARLANTE A MURO 2 UNI BLANCO ATORNILLABLE;14990.0;https://www.sodimac.cl/sodimac-cl/articulo/135985734/SOPORTE-PARLANTE-A-MURO-2-UNI-BLANCO-ATORNILLABLE/135985735
🔴 INTRUSO (Otro);Tenaza Carpintero 10'' ( 25 Cm) Crownman;7900.0;https://www.sodimac.cl/sodimac-cl/articulo/136537467/Tenaza-Carpintero-10''-(-25-Cm)-Crownman/136537468
🔴 INTRUSO (Otro);Broca Madera Vigas Helicoidal Vástago Taladro 1 pcs 30 mm;6800.0;https://www.sodimac.cl/sodimac-cl/articulo/138493279/Broca-Madera-Vigas-Helicoidal-Vástago-Taladro-1-pcs-30-mm/138493280
🔴 INTRUSO (Otro);Juego de Llaves Allen Hexagonales 15 a 8mm con Mango Antideslizante;41990.0;https://www.sodimac.cl/sodimac-cl/articulo/145159196/Juego-de-Llaves-Allen-Hexagonales-15-a-8mm-con-Mango-Antideslizante/145159197
🔴 INTRUSO (Otro);Alicate Crimpadora Prensa Terminal Trinquete;22490.0;https://www.sodimac.cl/sodimac-cl/articulo/151045931/Alicate-Crimpadora-Prensa-Terminal-Trinquete/151045933
🔴 INTRUSO (Otro);Abrazadera Ángulo Recto 90 Grados Clips De Fijación;18990.0;https://www.sodimac.cl/sodimac-cl/articulo/135790601/Abrazadera-Ángulo-Recto-90-Grados-Clips-De-Fijación/135790602
🔴 INTRUSO (Otro);Llave Dado Universal Medir Herramienta Taladro 7mm-19mm;4990.0;https://www.sodimac.cl/sodimac-cl/articulo/127374200/Llave-Dado-Universal-Medir-Herramienta-Taladro-7mm-19mm/127374201
🔴 INTRUSO (Otro);Clavos Puntas F25 Clavadora Caja 5000 Unidades;17300.0;https://www.sodimac.cl/sodimac-cl/articulo/137299115/Clavos-Puntas-F25-Clavadora-Caja-5000-Unidades/137300058
🔴 INTRUSO (Otro);LLAVE PUNTA CORONA 1952M 25MM - Plateado;16900.0;https://www.sodimac.cl/sodimac-cl/articulo/145924264/LLAVE-PUNTA-CORONA-1952M-25MM---Plateado/145924265
🔴 INTRUSO (Otro);Destornillador de Precisión Rojo 24 Funciones;20990.0;https://www.sodimac.cl/sodimac-cl/articulo/144213163/Destornillador-de-Precisión-Rojo-24-Funciones/144213164
🔴 INTRUSO (Otro);Chapa Cerradura Sobreponer Cerrojo Triple Seguridad Hogar;22990.0;https://www.sodimac.cl/sodimac-cl/articulo/130563779/Chapa-Cerradura-Sobreponer-Cerrojo-Triple-Seguridad-Hogar/130563780
🔴 INTRUSO (Otro);PUNTA ADAPTADOR TALADRO 1UN 516 X 65MM MAGNETICA;6230.0;https://www.sodimac.cl/sodimac-cl/articulo/139684515/PUNTA-ADAPTADOR-TALADRO-1UN-516-X-65MM-MAGNETICA/139684517
🔴 INTRUSO (Otro);Adaptador rápido Avellanar PH2 DWAFPVT-2H;17590.0;https://www.sodimac.cl/sodimac-cl/articulo/138435973/Adaptador-rápido-Avellanar-PH2-DWAFPVT-2H/138435974
🔴 INTRUSO (Otro);LLAVE DADO LARGO 15MM X media pulg HEXAG;8990.0;https://www.sodimac.cl/sodimac-cl/articulo/147078418/LLAVE-DADO-LARGO-15MM-X-media-pulg-HEXAG/147078419
🔴 INTRUSO (Otro);Pinza Multifuncional 11 Herramientas en una Compacta Funda;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/145154204/Pinza-Multifuncional-11-Herramientas-en-una-Compacta-Funda/145154205
🔴 INTRUSO (Otro);"Dado magnetico 3/8"" (9,53mm) pack 5 unidades";7490.0;"https://www.sodimac.cl/sodimac-cl/articulo/147383776/Dado-magnetico-3-8""-(9,53mm)-pack-5-unidades/147383777"
🔴 INTRUSO (Otro);CHAVETA PASADOR MUÑON A7 - T7H;998.0;https://www.sodimac.cl/sodimac-cl/articulo/148402747/CHAVETA-PASADOR-MUÑON-A7---T7H/148402748
🔴 INTRUSO (Otro);Traba Volante Antirrobo de Acero Sólido con Traba de Pedal;46990.0;https://www.sodimac.cl/sodimac-cl/articulo/143635073/Traba-Volante-Antirrobo-de-Acero-Sólido-con-Traba-de-Pedal/143635074
🔴 INTRUSO (Otro);Terminal Espiga He 4 Pulgadas Aluminio;14990.0;https://www.sodimac.cl/sodimac-cl/articulo/132226048/Terminal-Espiga-He-4-Pulgadas-Aluminio/132226050
🔴 INTRUSO (Otro);Uñeta doble para fijación de lavamanos cromo;2790.0;https://www.sodimac.cl/sodimac-cl/articulo/145679852/Uñeta-doble-para-fijación-de-lavamanos-cromo/145679854
🔴 INTRUSO (Otro);Grapa Galvanizada 1 1/4 PuLG X 10bwg (30x3.4mm) 1 Kg;4590.0;https://www.sodimac.cl/sodimac-cl/articulo/151098445/Grapa-Galvanizada-1-1-4-PuLG-X-10bwg-(30x3.4mm)-1-Kg/151098446
🔴 INTRUSO (Otro);Seguro Cierre Manilla Trancacola de Parche Ventana Aluminio L 32 - 42;4990.0;https://www.sodimac.cl/sodimac-cl/articulo/150942759/Seguro-Cierre-Manilla-Trancacola-de-Parche-Ventana-Aluminio-L-32---42/150942760
🔴 INTRUSO (Otro);Terminal Toyota 4runner 10/19;14500.0;https://www.sodimac.cl/sodimac-cl/articulo/114385913/Terminal-Toyota-4runner-10-19/114385916
